0.001634	0.003834	0.019322	0.036244	0.998144	0.987688	0.886656	0.031335	0.007412	0.004743	0.000269	0.012406
0.001599	0.006814	0.014610	0.062556	0.998202	0.985094	0.887337	0.040120	0.009456	0.004303	0.000167	0.011135
0.001218	0.005558	0.006065	0.100078	0.997801	0.987790	0.858116	0.033479	0.008392	0.002904	0.000249	0.017703
0.001085	0.005546	0.009331	0.034615	0.991056	0.983205	0.761796	0.033773	0.005329	0.002343	0.000290	0.019950
0.001482	0.007062	0.010330	0.037343	0.995332	0.982971	0.865010	0.033934	0.010767	0.003343	0.000407	0.022481
0.001545	0.005993	0.009309	0.099635	0.994726	0.978878	0.881590	0.036327	0.007691	0.005069	0.000386	0.012485
0.001128	0.004612	0.007433	0.071466	0.995920	0.974869	0.940955	0.036570	0.005114	0.004693	0.000309	0.016212
0.001391	0.004782	0.007513	0.053145	0.997442	0.965988	0.892380	0.024571	0.009285	0.006624	0.000457	0.017113
0.001504	0.007057	0.011585	0.051280	0.996609	0.944185	0.925289	0.027592	0.003424	0.004974	0.000512	0.012119
0.001120	0.006313	0.006233	0.115988	0.995397	0.981443	0.907012	0.034402	0.005806	0.002468	0.000521	0.007318
0.001931	0.004746	0.014367	0.067619	0.993325	0.975194	0.843998	0.033575	0.004030	0.005269	0.000520	0.008198
0.001033	0.005015	0.012312	0.031026	0.996482	0.969905	0.883096	0.031670	0.005494	0.007249	0.000530	0.015129
0.001292	0.003570	0.007298	0.032193	0.995215	0.967257	0.801121	0.036134	0.006710	0.006514	0.000494	0.011847
0.001348	0.003260	0.009836	0.009179	0.998613	0.962066	0.798002	0.035342	0.005158	0.005443	0.000325	0.021206
0.001168	0.004531	0.005064	0.035288	0.998946	0.985904	0.905698	0.032736	0.004818	0.005639	0.000280	0.011765
0.001173	0.003747	0.009680	0.037946	0.996659	0.972696	0.908543	0.033097	0.005928	0.004284	0.000399	0.010099
0.001226	0.004191	0.007743	0.038830	0.997404	0.985172	0.913565	0.031475	0.007047	0.004633	0.000344	0.011592
0.000875	0.003582	0.004369	0.063084	0.995530	0.984028	0.902812	0.036496	0.006359	0.004972	0.000352	0.012301
0.001506	0.004637	0.007614	0.072872	0.996885	0.980407	0.800560	0.037621	0.005568	0.004643	0.000644	0.010163
0.001249	0.005103	0.004739	0.045532	0.994582	0.980003	0.759199	0.029382	0.008339	0.005046	0.000426	0.009235
0.001272	0.002970	0.007268	0.033426	0.991315	0.964369	0.707965	0.033261	0.006853	0.004146	0.000370	0.017333
0.000942	0.002937	0.006202	0.024565	0.995065	0.971078	0.670147	0.027582	0.009165	0.007303	0.000315	0.011842
0.001471	0.004158	0.011420	0.129036	0.992219	0.984627	0.664021	0.027855	0.010803	0.009837	0.000291	0.014825
0.001217	0.005647	0.007394	0.204748	0.985799	0.978466	0.544027	0.025798	0.007827	0.007706	0.000222	0.011909
0.001341	0.005353	0.007221	0.166670	0.993091	0.981776	0.689411	0.028742	0.012585	0.006461	0.000279	0.013668
0.001329	0.005858	0.006723	0.187539	0.986202	0.973229	0.617995	0.032861	0.012333	0.004087	0.000325	0.024842
0.001401	0.004953	0.012786	0.144843	0.960001	0.982730	0.627372	0.033755	0.018496	0.003024	0.000342	0.015932
0.001161	0.004415	0.008091	0.141587	0.987907	0.983100	0.599319	0.032977	0.014804	0.005537	0.000596	0.012794
0.000934	0.004453	0.007906	0.086550	0.964734	0.979314	0.666456	0.032702	0.031031	0.011771	0.000434	0.013125
0.001209	0.004877	0.011746	0.311287	0.938650	0.990290	0.557349	0.030882	0.021356	0.009784	0.000634	0.009588
0.001974	0.005465	0.009531	0.562870	0.921389	0.986031	0.651727	0.036775	0.024227	0.009987	0.000510	0.008131
0.001425	0.004126	0.010449	0.951118	0.972240	0.988694	0.681129	0.034584	0.019574	0.005494	0.000347	0.014262
0.001625	0.004006	0.010924	0.909623	0.986670	0.988810	0.578612	0.028138	0.017877	0.006721	0.000516	0.012254
0.001584	0.003163	0.015049	0.895507	0.991400	0.993112	0.608061	0.030738	0.013003	0.007291	0.000358	0.011833
0.001284	0.002862	0.014498	0.712142	0.954247	0.987219	0.807854	0.030659	0.006813	0.006253	0.000342	0.010209
0.001659	0.002968	0.012741	0.789970	0.970144	0.975259	0.774791	0.027763	0.015236	0.005083	0.000354	0.012923
0.001623	0.003277	0.027885	0.893394	0.975512	0.982303	0.779515	0.029073	0.007551	0.008404	0.000357	0.014633
0.001386	0.002644	0.018001	0.960320	0.988529	0.989797	0.590658	0.026742	0.009084	0.006532	0.000353	0.009406
0.001287	0.003424	0.027863	0.943081	0.988177	0.982108	0.821802	0.023908	0.005973	0.006053	0.000353	0.010576
0.000947	0.002864	0.019470	0.983040	0.991784	0.991359	0.752300	0.025209	0.007833	0.007763	0.000436	0.012855
0.000931	0.003518	0.012602	0.986488	0.991664	0.986349	0.713161	0.023559	0.008081	0.007935	0.000284	0.013577
0.001103	0.003440	0.022570	0.989212	0.982206	0.988565	0.597167	0.026089	0.016172	0.010821	0.000310	0.009301
0.001300	0.003965	0.011184	0.987040	0.987610	0.980486	0.397721	0.023026	0.008682	0.009085	0.000288	0.011897
0.001300	0.002056	0.019544	0.983433	0.983783	0.992692	0.631698	0.028333	0.009555	0.010305	0.000288	0.009487
0.001544	0.002468	0.015842	0.985021	0.990283	0.988576	0.645105	0.029994	0.019300	0.010725	0.000409	0.007643
0.001750	0.002435	0.012126	0.990571	0.987415	0.992107	0.651197	0.028445	0.014923	0.008831	0.000364	0.008773
0.002681	0.002678	0.021548	0.989219	0.992603	0.995210	0.730830	0.028743	0.016302	0.010575	0.000256	0.009858
0.001751	0.002479	0.009672	0.985482	0.998179	0.993483	0.665838	0.028972	0.017063	0.011682	0.000483	0.009291
0.001739	0.002811	0.013234	0.992873	0.995315	0.988797	0.579571	0.028041	0.015033	0.008526	0.000446	0.009443
0.001948	0.002669	0.007895	0.977283	0.996080	0.994996	0.724663	0.024413	0.010811	0.011078	0.000343	0.012361
0.001592	0.002425	0.010575	0.980246	0.998086	0.997362	0.675400	0.023264	0.013163	0.007179	0.000366	0.007488
0.001291	0.002898	0.011533	0.957259	0.991055	0.996065	0.650013	0.026131	0.011180	0.005207	0.000422	0.008516
0.001840	0.004180	0.010428	0.989836	0.995363	0.997913	0.754815	0.028302	0.013995	0.004437	0.000340	0.011596
0.001222	0.003401	0.008032	0.981072	0.993029	0.997657	0.730378	0.020815	0.009584	0.007468	0.000336	0.012967
0.001441	0.003199	0.009482	0.967340	0.990308	0.997862	0.701540	0.021417	0.008940	0.003909	0.000332	0.016469
0.001725	0.003387	0.011054	0.864157	0.993046	0.997677	0.846961	0.022203	0.008592	0.003798	0.000409	0.011853
0.001636	0.004227	0.012505	0.872069	0.984984	0.997417	0.698651	0.025927	0.008213	0.005087	0.000416	0.017923
0.001353	0.003759	0.010566	0.920020	0.981624	0.997888	0.722272	0.029617	0.009780	0.009824	0.000477	0.022360
0.001604	0.003057	0.007509	0.954102	0.961706	0.997797	0.621731	0.028146	0.009476	0.008621	0.000344	0.017078
0.001468	0.003756	0.011755	0.923711	0.971049	0.993486	0.642747	0.025432	0.006558	0.009759	0.000305	0.015102
0.001435	0.003270	0.011354	0.978391	0.989132	0.996098	0.721723	0.030860	0.006589	0.010076	0.000423	0.011521
0.001700	0.002105	0.019385	0.973076	0.985807	0.997471	0.582747	0.028211	0.005241	0.008273	0.000306	0.024111
0.002431	0.003796	0.012065	0.960298	0.972603	0.996006	0.553845	0.028837	0.006446	0.008913	0.000231	0.028578
0.002247	0.006285	0.012395	0.973169	0.989860	0.995928	0.622577	0.027555	0.008447	0.010087	0.000211	0.018791
0.002559	0.006115	0.017518	0.980298	0.993096	0.997529	0.652031	0.025683	0.004089	0.007769	0.000303	0.015858
0.001845	0.005998	0.023466	0.980835	0.989207	0.996924	0.695270	0.030291	0.007809	0.005746	0.000368	0.017407
0.002248	0.006108	0.017943	0.898876	0.991400	0.995744	0.813271	0.026247	0.006008	0.004715	0.000500	0.014194
0.001640	0.006083	0.021195	0.912678	0.984923	0.995029	0.880247	0.030244	0.008829	0.005834	0.000337	0.012100
0.002312	0.006335	0.026914	0.905112	0.985155	0.996123	0.805409	0.031970	0.012784	0.005721	0.000459	0.012385
0.003294	0.005076	0.016262	0.873941	0.971744	0.991419	0.830103	0.029762	0.005707	0.005224	0.000684	0.016298
0.002859	0.005401	0.016445	0.974867	0.971860	0.994342	0.783163	0.027152	0.006580	0.006511	0.000394	0.011673
0.001742	0.004166	0.017243	0.944296	0.981454	0.984962	0.838757	0.028180	0.012255	0.004280	0.000423	0.013230
0.001577	0.004514	0.024287	0.938895	0.985845	0.990915	0.858910	0.030192	0.010916	0.003845	0.000496	0.015809
0.002736	0.004886	0.007794	0.925716	0.985439	0.988028	0.891339	0.023156	0.013597	0.005409	0.000574	0.018366
0.002429	0.005689	0.032463	0.923640	0.989430	0.984337	0.823057	0.025855	0.020515	0.006057	0.000472	0.017107
0.001858	0.006530	0.031520	0.882089	0.990396	0.991342	0.814891	0.029862	0.013570	0.006529	0.000560	0.022232
0.002434	0.003076	0.038716	0.919471	0.986735	0.992024	0.802289	0.024589	0.014618	0.005494	0.000391	0.013235
0.002472	0.002972	0.043534	0.827657	0.960329	0.993025	0.843169	0.032922	0.012693	0.007385	0.000499	0.013285
0.004272	0.003199	0.034538	0.823193	0.794963	0.993439	0.801096	0.031749	0.012517	0.005269	0.000358	0.014930
0.002772	0.003295	0.045984	0.863948	0.568324	0.993730	0.772650	0.029903	0.014810	0.005382	0.000464	0.018106
0.002623	0.002447	0.123552	0.917293	0.442586	0.986842	0.699569	0.038222	0.010429	0.010350	0.000536	0.011692
0.001841	0.002235	0.495649	0.931537	0.338682	0.981369	0.745452	0.040205	0.014751	0.008375	0.000389	0.016176
0.002340	0.002140	0.623010	0.851712	0.269681	0.986650	0.673423	0.036734	0.013374	0.007096	0.000270	0.010724
0.002476	0.002087	0.822463	0.930872	0.339564	0.988128	0.602813	0.032088	0.011394	0.005529	0.000361	0.014991
0.002002	0.003950	0.903269	0.952832	0.353924	0.983182	0.622561	0.042596	0.010895	0.007697	0.000409	0.014979
0.002278	0.003349	0.609256	0.961926	0.251074	0.980779	0.639842	0.043353	0.013822	0.005322	0.000329	0.022577
0.001150	0.002700	0.707611	0.974335	0.285558	0.983264	0.680493	0.037373	0.013571	0.008513	0.000223	0.017637
0.001871	0.002756	0.876963	0.987611	0.297266	0.986460	0.611018	0.036745	0.012789	0.007413	0.000216	0.018230
0.001926	0.003284	0.780569	0.995115	0.331899	0.985084	0.647019	0.035970	0.016499	0.005020	0.000117	0.021308
0.002679	0.004184	0.573075	0.996642	0.292843	0.985319	0.659443	0.028769	0.019571	0.005811	0.000167	0.012382
0.002105	0.004019	0.889045	0.993528	0.259442	0.981540	0.667439	0.033929	0.012889	0.005413	0.000235	0.011724
0.002739	0.004524	0.925757	0.990016	0.215460	0.987565	0.594896	0.028562	0.014078	0.004556	0.000161	0.011213
0.002365	0.004885	0.965798	0.989382	0.278574	0.984773	0.652341	0.034881	0.013142	0.003042	0.000124	0.009936
0.002463	0.006045	0.977625	0.979343	0.257352	0.982279	0.649851	0.035076	0.012955	0.001911	0.000201	0.020425
0.001660	0.008431	0.961408	0.971251	0.239337	0.994042	0.668385	0.033550	0.016149	0.002530	0.000219	0.010455
0.001587	0.009619	0.863031	0.931544	0.225750	0.990613	0.661067	0.031902	0.014449	0.002316	0.000190	0.013910
0.002069	0.007000	0.833915	0.963791	0.260041	0.989798	0.622001	0.023383	0.014480	0.004172	0.000190	0.012717
0.001537	0.006771	0.904702	0.926401	0.309862	0.985344	0.687845	0.031506	0.016402	0.004083	0.000224	0.014103
0.002134	0.003899	0.945604	0.967408	0.309906	0.991515	0.602613	0.032114	0.010485	0.004777	0.000127	0.011260
0.002671	0.003066	0.926617	0.978943	0.371900	0.995790	0.721562	0.027246	0.009111	0.005290	0.000138	0.025522
0.002167	0.003795	0.875888	0.977512	0.302120	0.994850	0.787832	0.029104	0.012107	0.004402	0.000260	0.013457
0.002118	0.003890	0.926067	0.975359	0.296699	0.996214	0.830954	0.038055	0.021578	0.004861	0.000166	0.024586
0.001863	0.002972	0.938733	0.983743	0.304990	0.995839	0.843490	0.039627	0.015642	0.003788	0.000230	0.026734
0.002081	0.002488	0.928018	0.977228	0.305068	0.990765	0.887476	0.036500	0.013213	0.005763	0.000259	0.021241
0.002757	0.002355	0.950005	0.986765	0.382103	0.976441	0.811911	0.031851	0.017947	0.006124	0.000243	0.033030
0.003280	0.002515	0.929790	0.981339	0.266321	0.996105	0.811623	0.029836	0.010161	0.006020	0.000240	0.025587
0.002386	0.001556	0.941588	0.981598	0.214314	0.998137	0.870814	0.024096	0.011433	0.007390	0.000358	0.029407
0.001563	0.002358	0.924322	0.992329	0.222821	0.995917	0.801470	0.023741	0.007210	0.007248	0.000258	0.031927
0.001659	0.004025	0.866276	0.994221	0.294937	0.995110	0.801312	0.021291	0.006212	0.009071	0.000201	0.023417
0.002148	0.004178	0.884777	0.973840	0.296603	0.994644	0.918245	0.031546	0.011865	0.007895	0.000363	0.021835
0.002742	0.003844	0.818172	0.976096	0.226914	0.991876	0.901029	0.026767	0.010671	0.005999	0.000363	0.035320
0.003962	0.003810	0.832487	0.988809	0.226463	0.992707	0.877204	0.034018	0.017276	0.003994	0.000386	0.024038
0.003642	0.005942	0.838303	0.984947	0.210835	0.995178	0.716804	0.027960	0.027113	0.003185	0.000401	0.015750
0.003738	0.005792	0.759327	0.922995	0.195210	0.992752	0.817553	0.030703	0.012396	0.004000	0.000335	0.013926
0.003974	0.004272	0.819570	0.980873	0.224453	0.994077	0.908530	0.040039	0.017278	0.003477	0.000465	0.019096
0.003026	0.004901	0.822546	0.981927	0.156254	0.995905	0.856749	0.035966	0.018608	0.005535	0.000405	0.022605
0.002141	0.007163	0.723614	0.989750	0.198599	0.996331	0.866225	0.027532	0.010675	0.004651	0.000337	0.022603
0.002619	0.005665	0.455639	0.982379	0.209989	0.996194	0.895899	0.024875	0.009891	0.006952	0.000359	0.026196
0.002270	0.003645	0.181509	0.942436	0.173803	0.992299	0.619153	0.029595	0.006067	0.005893	0.000504	0.019317
0.002436	0.003690	0.140293	0.907334	0.247320	0.993034	0.737687	0.029926	0.006078	0.003308	0.000441	0.029248
0.002527	0.004856	0.151472	0.924563	0.264480	0.995992	0.823344	0.031254	0.007369	0.005457	0.000565	0.027122
0.001931	0.069748	0.646761	0.901783	0.306179	0.997512	0.542609	0.031938	0.009034	0.004416	0.000603	0.028534
0.003769	0.021218	0.863935	0.767083	0.245136	0.995104	0.742334	0.026960	0.005388	0.003570	0.000446	0.017510
0.003222	0.162463	0.930063	0.723285	0.210095	0.995076	0.795712	0.026855	0.009071	0.003397	0.000294	0.023388
0.002748	0.327497	0.939051	0.611230	0.237710	0.989707	0.923667	0.033300	0.012272	0.002259	0.000321	0.015505
0.002861	0.345888	0.977542	0.379983	0.235196	0.995684	0.902669	0.024266	0.006176	0.003081	0.000230	0.018169
0.002833	0.580132	0.956039	0.375248	0.246668	0.996847	0.909990	0.030238	0.006722	0.003019	0.000227	0.018905
0.002826	0.467445	0.975046	0.263498	0.308641	0.995646	0.918947	0.025991	0.004669	0.003883	0.000249	0.016097
0.003658	0.676374	0.991551	0.260118	0.250143	0.995357	0.916946	0.027771	0.005919	0.003243	0.000420	0.017933
0.002861	0.606007	0.958826	0.480245	0.236816	0.997582	0.885529	0.028485	0.006153	0.003994	0.000469	0.020700
0.002409	0.333114	0.955339	0.365223	0.261007	0.997743	0.864245	0.027376	0.003646	0.003939	0.000286	0.015414
0.002696	0.186537	0.918246	0.173574	0.209239	0.995647	0.922402	0.026476	0.010339	0.004598	0.000256	0.020734
0.002688	0.246839	0.931456	0.383080	0.254709	0.997454	0.957386	0.030850	0.015242	0.004014	0.000268	0.019823
0.003071	0.188237	0.854475	0.323746	0.236287	0.997684	0.940721	0.036056	0.009662	0.004557	0.000243	0.032880
0.002682	0.223458	0.773232	0.450375	0.241778	0.995437	0.935709	0.029015	0.010368	0.004351	0.000493	0.030627
0.002329	0.451718	0.861646	0.457222	0.186045	0.994151	0.936709	0.026948	0.011787	0.003075	0.000388	0.018753
0.002490	0.487484	0.843713	0.571311	0.227203	0.993802	0.928526	0.024679	0.007345	0.004680	0.000365	0.025366
0.002595	0.559416	0.834251	0.629334	0.203076	0.987196	0.876697	0.031583	0.008208	0.003363	0.000476	0.026883
0.001676	0.680390	0.646233	0.607754	0.139362	0.992748	0.935515	0.033130	0.005791	0.003682	0.000676	0.050757
0.001345	0.790873	0.937982	0.423512	0.189741	0.997331	0.904107	0.032438	0.004613	0.003841	0.000526	0.058525
0.002167	0.910347	0.849097	0.473082	0.145672	0.995828	0.869921	0.028596	0.007914	0.003012	0.000545	0.025537
0.001546	0.940047	0.942371	0.288579	0.189387	0.992579	0.898114	0.030940	0.013302	0.003165	0.000602	0.025402
0.001925	0.927699	0.883303	0.190834	0.197284	0.993250	0.846821	0.028366	0.011395	0.003046	0.000321	0.033351
0.002214	0.926910	0.872309	0.071863	0.245381	0.994971	0.862515	0.025241	0.008146	0.003276	0.000260	0.020457
0.002553	0.930646	0.902147	0.040921	0.167878	0.997242	0.888546	0.033612	0.007397	0.004098	0.000339	0.015045
0.003480	0.941757	0.953137	0.190381	0.208048	0.998663	0.910759	0.027224	0.015045	0.003330	0.000386	0.014068
0.002225	0.937446	0.967784	0.132920	0.225669	0.990741	0.820324	0.024604	0.005365	0.002824	0.000553	0.021683
0.003735	0.922578	0.914805	0.233183	0.252259	0.996135	0.795333	0.031133	0.007586	0.002232	0.000311	0.015733
0.002797	0.947094	0.824406	0.199568	0.343309	0.997305	0.671987	0.021797	0.006281	0.003889	0.000234	0.016368
0.001563	0.922537	0.873855	0.179820	0.373520	0.997583	0.629752	0.022143	0.010964	0.002101	0.000241	0.027823
0.002750	0.925482	0.768411	0.295588	0.288461	0.997686	0.669101	0.026869	0.006443	0.002546	0.000240	0.023273
0.003217	0.877514	0.802520	0.136203	0.280544	0.997567	0.670274	0.026535	0.011404	0.004746	0.000216	0.018487
0.002341	0.945964	0.885091	0.169728	0.228361	0.997347	0.625083	0.036084	0.010802	0.002903	0.000269	0.030181
0.002005	0.907109	0.639656	0.214278	0.205922	0.996261	0.645907	0.034719	0.007803	0.003024	0.000278	0.023475
0.002844	0.853942	0.756874	0.264345	0.209480	0.995765	0.640089	0.037966	0.005126	0.001637	0.000538	0.020360
0.002133	0.961580	0.455427	0.213729	0.202838	0.997433	0.586910	0.042584	0.008975	0.003212	0.000342	0.015492
0.001975	0.959109	0.271891	0.121200	0.200229	0.997987	0.587677	0.049452	0.009362	0.002067	0.000354	0.013312
0.002154	0.951735	0.031273	0.170971	0.189206	0.998042	0.543542	0.046005	0.006684	0.002364	0.000263	0.016812
0.001564	0.945399	0.021205	0.131400	0.207958	0.997892	0.403287	0.039617	0.007838	0.002018	0.000467	0.018937
0.002294	0.969790	0.022551	0.156928	0.214542	0.998839	0.356701	0.042890	0.012341	0.002983	0.000242	0.016762
0.003176	0.968512	0.034618	0.203958	0.169391	0.999213	0.366381	0.049596	0.008295	0.001239	0.000242	0.013915
0.002660	0.902042	0.037036	0.193984	0.196698	0.999265	0.503550	0.038145	0.004723	0.002450	0.000277	0.011406
0.002093	0.906149	0.029549	0.311873	0.236171	0.998654	0.490362	0.040055	0.007579	0.003395	0.000244	0.011924
0.001738	0.700192	0.023600	0.220686	0.245169	0.999348	0.360222	0.035775	0.007731	0.005853	0.000232	0.010722
0.001755	0.668285	0.034075	0.148796	0.307864	0.999550	0.273100	0.038162	0.011437	0.003767	0.000262	0.010532
0.002913	0.670424	0.028347	0.159423	0.306332	0.998751	0.236757	0.032885	0.007702	0.003920	0.000256	0.007512
0.000959	0.919450	0.022476	0.403270	0.276747	0.997975	0.270294	0.033622	0.004546	0.002530	0.000244	0.009942
0.001354	0.849507	0.018428	0.185068	0.259287	0.998485	0.248079	0.036988	0.008806	0.004699	0.000239	0.009843
